time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2012-04-22T04:08:34.550Z,-21.006,-68.213,125.4,4.4,mb,27,58,,0.88,us,usp000jjcy,2014-11-07T01:47:35.788Z,"154 km WSW of Colchani, Bolivia",earthquake,,5.7,,5,reviewed,us,us
2012-04-22T18:04:53.330Z,-17.406,-69.143,148.6,4.3,mb,98,98.3,,1.07,us,usp000jje5,2014-11-07T01:47:35.995Z,"90 km NW of Curahuara de Carangas, Bolivia",earthquake,,4.8,,62,reviewed,us,us
2012-04-26T17:37:08.500Z,-16.999,-64.937,35,4.4,mb,21,74.5,,0.71,us,usp000jjmv,2014-11-07T01:47:37.415Z,"23 km E of Chimoré, Bolivia",earthquake,,,,3,reviewed,us,us
2012-04-27T21:36:07.980Z,-17.214,-66.092,45.1,4,mb,26,63.1,,0.74,us,usp000jjpp,2015-03-24T02:03:48.949Z,"19 km NE of Tiquipaya, Bolivia",earthquake,,5.8,,5,reviewed,us,us
2012-05-06T17:09:53.590Z,-17.88,-67.019,41.6,4.4,mb,30,62.2,,0.84,us,usp000jk3k,2014-11-07T01:47:45.339Z,"17 km NE of Oruro, Bolivia",earthquake,,5.8,,5,reviewed,us,us
2012-06-02T07:31:09.010Z,-22.073,-63.56,514.5,4.4,mb,309,23.8,,0.91,us,usp000jm7v,2014-11-07T01:47:59.262Z,"13 km ESE of Yacuiba, Bolivia",earthquake,,3.4,,223,reviewed,us,us
2012-06-02T07:52:53.990Z,-22.059,-63.555,527,5.9,mww,571,18.7,,0.91,us,usp000jm7x,2022-05-03T15:41:38.532Z,"13 km ESE of Yacuiba, Bolivia",earthquake,,,,,reviewed,us,us
2012-06-05T22:38:33.870Z,-21.111,-68.253,117,4.1,mb,25,48.8,,1.06,us,usp000jmd2,2014-11-07T01:48:01.073Z,Chile-Bolivia border region,earthquake,,6.5,,6,reviewed,us,us
2012-08-10T22:48:04.160Z,-21.489,-66.533,208.4,4.4,mb,76,46,,1.1,us,usp000jq4z,2014-11-07T01:48:32.904Z,"69 km SSW of Atocha, Bolivia",earthquake,,4.9,,32,reviewed,us,us
2012-08-11T15:09:21.410Z,-17.887,-69.196,132.2,4.4,mb,35,98,,1.36,us,usp000jq5z,2014-11-07T01:48:33.142Z,"80 km W of Curahuara de Carangas, Bolivia",earthquake,,6.7,,8,reviewed,us,us
2012-08-28T17:32:17.160Z,-18.831,-68.983,122.1,4.5,mb,27,93.2,,1.37,us,usp000jr01,2014-11-07T01:48:39.130Z,"121 km SSW of Curahuara de Carangas, Bolivia",earthquake,,6.7,,5,reviewed,us,us
2012-10-07T22:06:13.970Z,-21.732,-67.03,188.5,4.3,mb,32,44.6,,1.04,us,usp000jtq2,2014-11-07T01:49:03.602Z,"121 km SW of Atocha, Bolivia",earthquake,,6.4,,9,reviewed,us,us
2012-10-11T22:58:57.830Z,-19.563,-64.064,602.3,4.6,mb,51,66.6,,1.05,us,usp000jtvu,2014-11-07T01:49:04.647Z,"28 km NNW of Monteagudo, Bolivia",earthquake,,6,,21,reviewed,us,us
2012-10-18T11:23:41.960Z,-21.56,-66.686,206.5,4.3,mb,45,51.5,,0.89,us,usp000ju4g,2014-11-07T01:49:06.782Z,"84 km SW of Atocha, Bolivia",earthquake,,4.7,,28,reviewed,us,us
2012-10-20T21:48:50.440Z,-21.514,-66.671,205.2,4.6,mb,113,40,,1.1,us,usp000ju7j,2014-11-07T01:49:07.227Z,"79 km SW of Atocha, Bolivia",earthquake,,4.7,,64,reviewed,us,us
2012-11-04T19:08:24.020Z,-20.352,-67.799,158.2,4.9,mb,96,39.3,,1.26,us,usp000jv1e,2014-11-07T01:49:18.214Z,"Potosi, Bolivia",earthquake,,5.3,,45,reviewed,us,us
2012-11-17T09:09:36.520Z,-18.885,-68.876,125,4.7,mb,168,61.9,,1.02,us,usp000jvqc,2014-11-07T01:49:23.835Z,"122 km SSW of Curahuara de Carangas, Bolivia",earthquake,,,,118,reviewed,us,us
2012-11-22T05:55:12.230Z,-19.068,-67.458,187.8,4.8,mb,209,38.7,,0.87,us,usp000jvxy,2014-11-07T01:49:25.154Z,"74 km WSW of Challapata, Bolivia",earthquake,,3.5,,143,reviewed,us,us
2012-11-27T04:27:27.270Z,-21.459,-66.485,189.9,4.5,mb,163,39.3,,0.89,us,usp000jw4f,2014-11-07T01:49:26.778Z,"64 km SSW of Atocha, Bolivia",earthquake,,4,,104,reviewed,us,us
2013-01-21T18:22:31.350Z,-20.833,-64.179,48.8,4.2,mb,20,64,,0.7,us,usc000f0ep,2014-11-07T01:49:52.201Z,"76 km N of Entre Ríos, Bolivia",earthquake,,6.9,,2,reviewed,us,us
2013-02-07T15:37:27.420Z,-21.134,-67.363,178.3,4.3,mb,18,100.8,,1.41,us,usc000f3c5,2014-11-07T01:50:03.765Z,"93 km SW of Uyuni, Bolivia",earthquake,,13.9,,5,reviewed,us,us
2013-03-02T12:56:35.330Z,-19.954,-66.763,257.8,4.6,mb,176,33.5,,1,us,usc000ff7t,2014-11-07T01:50:16.892Z,"42 km NNE of Colchani, Bolivia",earthquake,,,,117,reviewed,us,us
2013-03-09T05:47:52.010Z,-21.804,-65.95,267.8,4.2,mb,36,44.1,,1.09,us,usb000fi9b,2014-11-07T01:50:18.814Z,"46 km SSW of Tupiza, Bolivia",earthquake,,9.5,,18,reviewed,us,us
2013-03-10T23:59:16.580Z,-18.833,-68.851,106.3,4.7,mb,216,46.2,,0.79,us,usb000fil1,2014-11-07T01:50:19.336Z,"115 km SSW of Curahuara de Carangas, Bolivia",earthquake,,4,,162,reviewed,us,us
2013-03-11T17:54:37.560Z,-20.114,-65.951,215.8,4.1,mb,21,135,,1.26,us,usb000fj0j,2014-11-07T01:50:19.662Z,"62 km SSW of Potosí, Bolivia",earthquake,,13.2,,11,reviewed,us,us
2013-04-01T09:00:06.500Z,-20.374,-67.89,156,4.2,mb,75,44,,1.15,us,usb000fx9b,2014-11-07T01:50:27.468Z,"100 km W of Colchani, Bolivia",earthquake,,6,,47,reviewed,us,us
2013-04-13T17:21:12.440Z,-17.429,-63.142,39.5,4.6,mb,11,146,,1.31,us,us2013nydb,2014-11-07T01:50:33.585Z,"10 km NNE of Warnes, Bolivia",earthquake,,11.7,,1,reviewed,us,us
2013-04-23T19:37:52.450Z,-20.684,-68.952,96,4.4,mb,31,83,,1.42,us,us2013pid8,2014-11-07T01:50:38.008Z,Chile-Bolivia border region,earthquake,,6.6,,8,reviewed,us,us
2013-04-27T21:51:32.240Z,-18.328,-69.104,120.8,5.1,mb,312,40.1,,1.08,us,usb000ggvb,2014-11-07T01:50:39.208Z,"87 km SW of Curahuara de Carangas, Bolivia",earthquake,,,,259,reviewed,us,us
2013-04-30T21:01:40.900Z,-20.907,-67.579,159.5,4.4,mb,28,88,,1.26,us,usa000hf22,2014-11-07T01:50:40.035Z,"92 km WSW of Uyuni, Bolivia",earthquake,,6.6,,12,reviewed,us,us
2013-06-17T02:11:56.940Z,-19.072,-63.333,49,4.2,mb,25,64,,1.37,us,us2013rncl,2014-11-07T01:51:05.298Z,"21 km SSE of Abapó, Bolivia",earthquake,,6,,13,reviewed,us,us
2013-06-22T11:55:06.390Z,-21.465,-66.942,234.8,4.4,mb,19,102,,1.08,us,us2013rtcs,2014-11-07T01:51:06.741Z,"95 km SW of Atocha, Bolivia",earthquake,,15,,5,reviewed,us,us
2013-06-27T19:29:27.270Z,-19.16,-65.929,282.7,4.5,mb,163,80,,1.01,us,usp000k1hh,2014-11-07T01:51:07.860Z,"50 km NNW of Potosí, Bolivia",earthquake,,2.4,,130,reviewed,us,us
2013-07-07T23:13:41.930Z,-17.582,-65.627,54.3,4.6,mb,41,69,,0.83,us,usp000k1ta,2014-11-07T01:51:14.209Z,"15 km E of Arani, Bolivia",earthquake,,6.4,,25,reviewed,us,us
2013-07-09T20:51:47.060Z,-19.046,-69.025,111.5,5.1,mwr,490,35,,0.85,us,usb000ial1,2022-07-25T18:17:41.078Z,"144 km SSW of Curahuara de Carangas, Bolivia",earthquake,,3.7,,,reviewed,us,us
2013-07-12T05:53:23.300Z,-19.427,-67.136,213.6,4.4,mb,20,88,,1.24,us,usp000k1xg,2014-11-07T01:51:15.629Z,"69 km SSW of Challapata, Bolivia",earthquake,,8.5,,8,reviewed,us,us
2013-07-31T05:35:57.060Z,-20.595,-67.701,172.2,4.2,mb,25,101,,1.42,us,usc000it7j,2014-11-07T01:51:21.731Z,"86 km WSW of Colchani, Bolivia",earthquake,,9.9,,10,reviewed,us,us
2013-08-02T06:35:54.280Z,-21.3379,-67.2606,191.33,4.3,mb,,79,1.989,0.98,us,usb000itxi,2013-09-25T17:45:50.000Z,"107 km SSW of Uyuni, Bolivia",earthquake,,6.7,0.082,,reviewed,us,us
2013-08-02T06:47:03.110Z,-20.5855,-67.1684,185.05,4.8,mb,,37,2.11,1.29,us,usb000itxq,2013-09-25T17:45:50.000Z,"38 km WSW of Uyuni, Bolivia",earthquake,,5.6,0.037,,reviewed,us,us
2013-08-05T16:47:36.950Z,-19.3869,-64.5111,24.31,4.3,mb,,69,4.425,0.84,us,usb000j2v8,2013-09-25T17:45:53.000Z,"23 km WSW of Padilla, Bolivia",earthquake,,4.7,0.376,,reviewed,us,us
2013-08-09T15:35:11.470Z,-21.4896,-66.373,217.07,4.1,mb,,93,2.606,1.21,us,usb000izjp,2013-10-12T21:32:33.000Z,"63 km SSW of Atocha, Bolivia",earthquake,,7.2,0.198,,reviewed,us,us
2013-09-21T07:16:04.000Z,-18.68,-69.082,142.1,4.6,mb,,,,1.2,us,usb000jx2x,2013-12-09T21:11:10.000Z,"113 km SW of Curahuara de Carangas, Bolivia",earthquake,,3.7,0.07,,reviewed,guc,us
2013-09-27T15:11:59.090Z,-21.366,-66.5212,216.08,4.5,mb,,40,2.541,1.25,us,usb000k11e,2013-12-13T09:00:34.000Z,"56 km SSW of Atocha, Bolivia",earthquake,,7.2,0.121,,reviewed,us,us
2013-10-10T03:32:22.170Z,-20.8628,-67.1623,192.32,5,mb,,30,2.18,1.1,us,usb000k9x0,2013-12-24T01:42:58.000Z,"56 km SW of Uyuni, Bolivia",earthquake,,3.8,0.032,,reviewed,us,us
2013-10-13T01:06:40.760Z,-20.4478,-66.6873,237.51,4.7,mb,,27,2.48,0.96,us,usb000kc2t,2013-12-24T01:43:00.000Z,"14 km E of Uyuni, Bolivia",earthquake,,5.1,0.04,,reviewed,us,us
2013-10-15T20:13:20.590Z,-18.5026,-63.2712,38.2,5,mb,,65,3.263,1.05,us,usb000ke1q,2022-05-03T16:29:25.035Z,"43 km NNE of Abapó, Bolivia",earthquake,,5.9,0.066,,reviewed,us,us
2013-10-15T20:15:50.730Z,-18.5088,-63.234,43.18,4.9,mb,,34,3.245,1.02,us,usb000ke2q,2013-12-30T23:41:10.000Z,"44 km NNE of Abapó, Bolivia",earthquake,,5.5,0.044,,reviewed,us,us
2013-10-21T19:53:59.320Z,-18.5827,-63.2776,32.11,4.8,mb,,77,3.328,1.05,us,usb000ki18,2013-12-30T23:41:17.000Z,"34 km NNE of Abapó, Bolivia",earthquake,,4.2,0.065,,reviewed,us,us
2013-11-05T10:06:36.790Z,-18.0384,-69.005,154.27,4.7,mb,,95,1.222,1.29,us,usb000kssf,2014-01-17T00:29:08.000Z,"63 km WSW of Curahuara de Carangas, Bolivia",earthquake,,5.3,0.055,,reviewed,us,us
2013-11-17T16:47:29.040Z,-21.5403,-66.9176,230.35,4.4,mb,,111,2.135,0.65,us,usb000l4gm,2014-01-31T21:22:26.000Z,"98 km SW of Atocha, Bolivia",earthquake,,11.8,0.538,,reviewed,us,us
2013-11-25T15:57:46.950Z,-21.3465,-67.39,170.58,4.4,mb,,91,1.892,1.03,us,usb000l693,2014-02-11T02:18:59.000Z,"114 km SSW of Uyuni, Bolivia",earthquake,,7.2,0.24,,reviewed,us,us
2013-11-30T02:34:23.810Z,-19.1348,-63.3918,46.24,4.1,mb,,64,3.829,1.05,us,usb000lbc4,2014-02-12T01:08:38.000Z,"27 km S of Abapó, Bolivia",earthquake,,6.6,0.371,,reviewed,us,us
2013-12-01T20:19:15.290Z,-17.5753,-67.9777,236.47,4.4,mb,,99,1.288,1.35,us,usb000lbwp,2014-02-12T01:08:40.000Z,"38 km S of Patacamaya, Bolivia",earthquake,,7.7,0.241,,reviewed,us,us
2013-12-02T21:41:40.140Z,-21.3982,-66.4955,236.16,4,mb,,47,2.546,1.41,us,usb000lbzl,2014-02-12T01:08:41.000Z,"58 km SSW of Atocha, Bolivia",earthquake,,8.2,0.365,,reviewed,us,us
2013-12-03T08:19:19.160Z,-19.7479,-67.609,198.83,4.1,mb,,46,1.495,1.05,us,usb000lcpi,2014-02-15T01:32:07.000Z,"93 km NW of Colchani, Bolivia",earthquake,,5.9,0.185,,reviewed,us,us
2013-12-07T23:14:50.640Z,-21.0608,-67.9211,158.21,4.4,mb,,70,1.797,0.71,us,usb000ldkf,2014-02-15T01:32:12.000Z,"132 km WSW of Uyuni, Bolivia",earthquake,,5.2,0.073,,reviewed,us,us
2013-12-24T07:35:53.970Z,-20.0557,-68.118,164.82,4.2,mb,,62,1.083,0.86,us,usc000lqt1,2014-02-28T08:44:06.000Z,"126 km WNW of Colchani, Bolivia",earthquake,,8.7,0.175,,reviewed,us,us
2013-12-31T11:21:24.200Z,-21.149,-67.8168,146.52,4.2,mb,,67,1.776,0.86,us,usb000m2u8,2014-02-28T08:44:14.000Z,"128 km SW of Uyuni, Bolivia",earthquake,,7.9,0.372,,reviewed,us,us
2014-01-06T16:44:23.570Z,-20.8696,-67.5041,189.98,4.5,mb,,116,1.986,0.85,us,usb000m654,2014-03-07T00:26:00.000Z,"84 km WSW of Uyuni, Bolivia",earthquake,,8.7,0.271,6,reviewed,us,us
2014-01-20T15:44:31.240Z,-21.6799,-66.629,192.98,4.6,mb,,111,2.31,0.7,us,usc000mi0f,2014-03-22T00:05:26.000Z,"92 km SSW of Atocha, Bolivia",earthquake,,8.7,0.386,2,reviewed,us,us
2014-01-27T16:42:37.590Z,-19.2592,-63.9189,600.21,5.6,mwb,,28,4.234,0.85,us,usb000m8x1,2022-05-03T16:40:59.968Z,"40 km E of Padilla, Bolivia",earthquake,,3.9,0.098,10,reviewed,us,us
2014-01-31T12:55:38.560Z,-21.5226,-66.6468,210.61,4.1,mb,,89,2.364,0.74,us,usc000mqlc,2014-04-08T01:43:18.000Z,"78 km SW of Atocha, Bolivia",earthquake,,7.3,0.197,9,reviewed,us,us
2014-02-02T21:13:19.080Z,-21.4649,-66.6761,212.88,4.2,mb,,114,2.367,0.8,us,usc000msq2,2014-04-08T01:43:23.000Z,"75 km SW of Atocha, Bolivia",earthquake,,11.2,0.263,6,reviewed,us,us
2014-02-11T02:23:44.950Z,-21.3803,-67.223,181.22,4.2,mb,,48,1.989,0.6,us,usc000mmrv,2014-04-22T18:30:12.000Z,"110 km SSW of Uyuni, Bolivia",earthquake,,4.5,0.199,9,reviewed,us,us
2014-02-19T17:57:49.950Z,-21.2237,-67.8829,157.3,4.3,mb,,116,1.508,1,us,usb000n0se,2014-05-07T00:03:03.000Z,"138 km SW of Uyuni, Bolivia",earthquake,,8.7,0.531,3,reviewed,us,us
2014-02-28T18:23:17.460Z,-20.6081,-66.7097,245.22,4.2,mb,,111,2.514,0.4,us,usc000n8x5,2014-05-13T21:36:45.000Z,"20 km SE of Uyuni, Bolivia",earthquake,,20.3,0.373,2,reviewed,us,us
2014-03-02T16:28:18.790Z,-18.9695,-66.9232,239.3,4.5,mb,,39,2.254,0.98,us,usb000mzip,2014-05-13T21:36:48.000Z,"17 km WSW of Challapata, Bolivia",earthquake,,5.3,0.051,128,reviewed,us,us
2014-03-02T19:48:07.260Z,-21.1647,-67.2585,175.06,4.4,mb,,117,2.084,1.08,us,usc000na7r,2014-05-13T21:36:49.000Z,"90 km SSW of Uyuni, Bolivia",earthquake,,8,0.268,4,reviewed,us,us
2014-03-12T17:00:40.930Z,-18.0728,-66.9227,276.35,4.5,mb,,113,2.117,0.71,us,usc000nnv6,2014-05-16T21:51:38.000Z,"15 km NE of Machacamarca, Bolivia",earthquake,,4.7,0.54,2,reviewed,us,us
2014-04-19T03:47:56.340Z,-18.9402,-63.4926,40.32,4.5,mb,,64,3.733,0.85,us,usb000ql1c,2014-07-04T01:33:51.000Z,"13 km WSW of Abapó, Bolivia",earthquake,,7.3,0.204,16,reviewed,us,us
2014-04-19T04:22:00.930Z,-18.8735,-63.4898,39.68,4.7,mb,,60,5.118,0.93,us,usb000pqy7,2014-07-04T01:33:51.000Z,"11 km W of Abapó, Bolivia",earthquake,,6.8,0.09,55,reviewed,us,us
2014-05-05T13:38:29.650Z,-20.2595,-67.9036,156.08,4.9,mb,,56,1.179,1.2,us,usb000qag8,2014-07-27T21:51:23.000Z,"101 km W of Colchani, Bolivia",earthquake,,5,0.036,268,reviewed,us,us
2014-05-11T23:54:28.140Z,-18.6825,-67.1812,275.85,4.4,mb,,55,2.14,0.75,us,usb000qib7,2014-08-06T00:55:32.000Z,"38 km WSW of Totoral, Bolivia",earthquake,,7.9,0.054,109,reviewed,us,us
2014-05-22T08:54:53.680Z,-21.43,-66.8869,263.85,4,mb,,111,2.216,0.68,us,usc000rdd8,2014-08-23T08:36:42.000Z,"88 km SW of Atocha, Bolivia",earthquake,,11.3,0.299,4,reviewed,us,us
2014-06-02T10:21:43.810Z,-19.0218,-66.9142,257.4,4.3,mb,,44,2.246,1.16,us,usc000ra2m,2014-08-26T01:21:10.000Z,"20 km SW of Challapata, Bolivia",earthquake,,5.4,0.064,79,reviewed,us,us
2014-06-05T03:30:16.000Z,-21.227,-68.568,133.9,4.2,mb,,,,0.86,us,usc000rmyk,2014-08-30T17:02:52.000Z,Chile-Bolivia border region,earthquake,,5.1,0.186,8,reviewed,guc,us
2014-06-27T08:57:42.750Z,-21.5974,-66.6811,211.95,4.1,mb,,43,2.301,1.41,us,usc000rmph,2014-09-26T11:49:40.000Z,"87 km SSW of Atocha, Bolivia",earthquake,,6.5,0.124,23,reviewed,us,us
2014-06-28T10:49:52.530Z,-17.9703,-63.8639,35.82,4.6,mb,,61,4.409,0.9,us,usc000rn9v,2014-09-26T11:49:42.000Z,"19 km NNE of Mairana, Bolivia",earthquake,,3.8,0.072,66,reviewed,us,us
2014-06-28T10:58:23.670Z,-17.9876,-63.8123,34.53,4.2,mb,,133,4.461,0.67,us,usb000rvn9,2014-09-26T11:49:42.000Z,"21 km NE of Mairana, Bolivia",earthquake,,8.1,0.528,1,reviewed,us,us
2014-06-28T13:24:03.130Z,-17.9914,-63.893,35.75,4.3,mb,,76,4.391,0.95,us,usc000rna1,2014-09-26T11:49:42.000Z,"15 km NNE of Mairana, Bolivia",earthquake,,6.1,0.217,7,reviewed,us,us
2014-07-18T08:33:36.590Z,-17.4695,-63.4531,36.18,4.5,mb,,63,2.713,0.74,us,usb000ru31,2014-10-17T21:12:08.000Z,"14 km SSW of Portachuelo, Bolivia",earthquake,,3.7,0.073,70,reviewed,us,us
2014-07-22T08:55:05.510Z,-19.557,-66.5391,255.96,4.1,mb,,69,2.505,1.2,us,usb000rz6t,2014-10-17T21:12:14.000Z,"76 km SSE of Challapata, Bolivia",earthquake,,8.3,0.124,20,reviewed,us,us
2014-09-08T02:28:06.550Z,-20.6269,-67.0033,191.85,4.6,mb,,29,2.074,1.1,us,usb000sa8t,2014-12-05T23:36:38.040Z,"26 km SW of Uyuni, Bolivia",earthquake,7,5.2,0.059,90,reviewed,us,us
2014-10-01T06:08:32.650Z,-16.6493,-67.5513,16.67,4.9,mb,,59,0.662,1.34,us,usb000shln,2022-07-27T03:37:20.456Z,"26 km S of Chulumani, Bolivia",earthquake,6.5,3.5,0.059,98,reviewed,us,us
2014-10-22T21:01:59.470Z,-21.5412,-66.6125,217.53,4,mb,,40,2.383,0.78,us,usb000spv9,2015-01-17T01:25:32.040Z,"78 km SSW of Atocha, Bolivia",earthquake,8.5,6.7,0.156,12,reviewed,us,us
2014-11-04T00:11:56.330Z,-19.3201,-64.0643,604.55,4.3,mb,,61,4.369,0.79,us,usc000stte,2015-01-20T09:03:15.040Z,"25 km E of Padilla, Bolivia",earthquake,11.4,11.5,0.169,11,reviewed,us,us
2014-11-18T06:22:48.070Z,-15.9069,-67.8753,19.5,4.3,mb,,171,0.451,1.41,us,usb000t28h,2015-02-12T01:42:58.040Z,"35 km NNW of Coroico, Bolivia",earthquake,11,7.4,0.375,2,reviewed,us,us
2014-11-22T06:43:35.000Z,-21.648,-67.523,210.5,4.2,mb,,,,0.91,us,usb000syxd,2015-02-18T03:30:53.040Z,"150 km SSW of Uyuni, Bolivia",earthquake,6.7,6.7,0.159,12,reviewed,guc,us
2014-12-09T15:44:47.390Z,-21.5677,-66.6862,226.06,4.5,mb,,66,2.31,0.95,us,usc000t4t5,2015-02-28T02:16:15.040Z,"85 km SW of Atocha, Bolivia",earthquake,9.2,6.7,0.069,76,reviewed,us,us
2014-12-11T12:03:20.740Z,-21.2581,-67.3943,191.06,4.4,mb,,118,1.801,1.05,us,usc000t5j7,2015-03-04T21:54:58.040Z,"106 km SW of Uyuni, Bolivia",earthquake,9.9,9.3,0.379,2,reviewed,us,us
2014-12-14T04:47:44.000Z,-20.69,-68.86,100,4.3,mb,,,,1.01,us,usc000t6g2,2015-03-04T21:55:02.040Z,Chile-Bolivia border region,earthquake,4.4,5.9,0.307,7,reviewed,guc,us
2014-12-16T00:17:59.290Z,-21.3965,-66.8492,244.19,4.2,mb,,172,2.262,0.75,us,usc000t77h,2015-03-04T21:55:05.040Z,"82 km SW of Atocha, Bolivia",earthquake,8.8,17.3,0.264,4,reviewed,us,us
2014-12-18T03:20:49.530Z,-19.7342,-67.5592,201.53,4.2,mb,,46,1.541,0.97,us,usc000tcpg,2022-07-27T13:47:29.898Z,"90 km NW of Colchani, Bolivia",earthquake,7.9,8.3,0.159,11,reviewed,us,us
2014-12-21T01:56:25.870Z,-21.8605,-67.1184,188.3,4.1,mb,,81,1.821,0.83,us,usc000tcu7,2015-03-06T02:59:06.040Z,"138 km SW of Atocha, Bolivia",earthquake,8.1,6,0.301,8,reviewed,us,us
2014-12-30T04:10:10.120Z,-17.812,-69.0737,159.41,4,mb,,122,0.664,0.7,us,usc000tfns,2015-03-17T02:38:03.040Z,"68 km W of Curahuara de Carangas, Bolivia",earthquake,5.4,6.8,0.258,4,reviewed,us,us
2014-12-31T05:19:19.650Z,-19.1412,-69.0094,113.09,4.7,mb,,53,0.552,1.26,us,usc000tax2,2015-03-17T02:38:22.040Z,"153 km SSW of Curahuara de Carangas, Bolivia",earthquake,6.5,4.6,0.052,129,reviewed,us,us
2014-12-31T21:56:25.870Z,-20.8231,-67.9407,183.72,4.2,mb,,64,1.324,0.72,us,usc000tb1p,2015-03-17T02:38:30.040Z,"119 km WSW of Colchani, Bolivia",earthquake,7.7,6.7,0.199,7,reviewed,us,us
2015-01-04T02:38:49.150Z,-21.4961,-66.8128,236.26,4.3,mb,,52,2.241,0.98,us,usc000tbj1,2015-03-27T07:01:36.040Z,"87 km SW of Atocha, Bolivia",earthquake,9.3,7,0.168,19,reviewed,us,us
2015-01-12T00:41:16.900Z,-21.2966,-67.9662,175.27,4,mb,,64,1.287,0.8,us,usc000teqg,2015-04-10T18:56:29.040Z,"150 km SW of Uyuni, Bolivia",earthquake,8.8,8.1,0.298,4,reviewed,us,us
2015-01-17T15:48:55.320Z,-19.9767,-68.0595,197.88,4.6,mb,,63,1.041,1.18,us,usc000tgrr,2015-04-20T15:34:58.040Z,"123 km WNW of Colchani, Bolivia",earthquake,10.6,10,0.206,8,reviewed,us,us
2015-01-17T18:41:42.770Z,-22.237,-63.1461,557.17,5.6,mww,,26,5.347,1.15,us,usc000tgsw,2022-05-03T18:21:55.622Z,"60 km ESE of Yacuiba, Bolivia",earthquake,9,4.9,,,reviewed,us,us
2015-01-27T12:32:29.180Z,-21.1467,-67.2025,187.62,4.1,mb,,119,2.006,1.03,us,usb000til1,2015-04-24T16:54:39.040Z,"85 km SSW of Uyuni, Bolivia",earthquake,10.9,9.3,0.368,4,reviewed,us,us
2015-02-02T23:58:14.140Z,-18.5644,-63.1935,41.39,4,mb,,77,3.264,0.7,us,usc000tnqd,2015-05-02T14:07:07.040Z,"40 km NNE of Abapó, Bolivia",earthquake,8.3,9.7,0.196,8,reviewed,us,us
2015-02-18T02:16:19.400Z,-19.0884,-67.3373,236.39,4.2,mb,,56,2.006,1.24,us,usb000tq87,2015-05-11T23:20:22.040Z,"63 km WSW of Challapata, Bolivia",earthquake,9.3,2.9,0.096,35,reviewed,us,us
2015-02-25T11:58:38.070Z,-19.0878,-67.2076,229.83,4.2,mb,,95,2.112,0.77,us,usc000ttpg,2015-05-12T20:29:45.040Z,"50 km WSW of Challapata, Bolivia",earthquake,7.4,7.8,0.303,3,reviewed,us,us
2015-03-18T15:35:20.870Z,-21.4415,-66.6261,218.16,4.3,mb,,52,2.419,1.01,us,us10001ng3,2015-06-04T00:46:26.040Z,"70 km SW of Atocha, Bolivia",earthquake,8.8,6.3,0.102,27,reviewed,us,us
2015-03-23T04:51:38.010Z,-18.3534,-69.1663,130,6.4,mww,,35,0.324,1.3,us,us10001ppx,2022-07-28T03:43:24.053Z,"94 km SW of Curahuara de Carangas, Bolivia",earthquake,6.7,1.8,,,reviewed,us,us
2015-03-26T21:01:01.040Z,-21.1582,-67.6526,184.87,4.6,mb,,111,1.61,0.85,us,us10001sdm,2015-06-12T01:53:23.040Z,"115 km SW of Uyuni, Bolivia",earthquake,9.2,8,0.245,5,reviewed,us,us
2015-04-03T01:58:59.200Z,-20.7785,-67.7266,159.21,4.6,mb,,64,1.48,1.14,us,us10001th6,2022-07-28T06:00:59.344Z,"98 km WSW of Colchani, Bolivia",earthquake,7.1,6,0.047,132,reviewed,us,us
2015-04-19T02:03:16.850Z,-21.6087,-66.7373,219.01,4.5,mb,,41,2.249,1.34,us,us200027l5,2022-07-30T23:59:05.485Z,"91 km SW of Atocha, Bolivia",earthquake,7.5,4.5,0.06,81,reviewed,us,us
2015-04-20T17:02:13.000Z,-22.112,-66.054,256,4.2,mb,,,,1.19,us,us200027tt,2015-06-26T23:15:59.040Z,"47 km W of Villazón, Bolivia",earthquake,7.9,5.4,0.058,82,reviewed,sja,us
2015-04-22T21:08:42.300Z,-17.2812,-65.8402,22.27,4.4,mb,,88,2.406,1.06,us,us20002a41,2022-07-31T08:06:20.240Z,"8 km NNE of Colomi, Bolivia",earthquake,9.7,5.7,0.139,15,reviewed,us,us
2015-04-30T19:39:43.920Z,-19.9619,-66.8633,246.85,4.1,mb,,108,2.16,0.61,us,us20002dfi,2015-07-09T22:00:04.040Z,"38 km N of Colchani, Bolivia",earthquake,7.6,10.6,0.37,2,reviewed,us,us
2015-05-06T12:48:27.920Z,-21.5394,-67.2142,185.85,4.2,mb,,72,1.902,0.97,us,us20002c7s,2015-07-09T22:00:15.040Z,"122 km WSW of Atocha, Bolivia",earthquake,5.3,7.7,0.176,11,reviewed,us,us
2015-05-23T12:54:28.230Z,-18.4587,-69.2062,115.18,5.1,mb,,46,0.311,1.05,us,us10002btn,2022-07-31T08:48:24.256Z,"104 km SW of Curahuara de Carangas, Bolivia",earthquake,6.9,2.5,0.029,379,reviewed,us,us
2015-05-25T16:32:05.810Z,-21.0584,-67.636,195.16,4,mb,,103,1.666,0.41,us,us20002m1j,2015-07-29T01:35:44.040Z,"107 km SW of Uyuni, Bolivia",earthquake,11.8,12.6,0.367,2,reviewed,us,us
